,total,data,ic
1493,0.5598158,0.5080769,0.051738907
1494,0.5594849,0.50782317,0.051661685
1495,0.55915433,0.5075698,0.051584527
1496,0.5588244,0.5073168,0.051507637
1497,0.5584949,0.50706416,0.05143078
1498,0.5581659,0.50681186,0.051354036
1499,0.55783725,0.5065598,0.051277474
1500,0.55750906,0.506308,0.051201086
1501,0.5571814,0.50605667,0.05112473
1502,0.5568544,0.5058058,0.05104866
1503,0.55652744,0.50555474,0.050972678
1504,0.5562014,0.50530463,0.050896797
1505,0.5558756,0.5050546,0.05082104
1506,0.5555502,0.50480485,0.050745323
1507,0.55522525,0.5045554,0.050669838
1508,0.55490094,0.50430644,0.0505945
1509,0.5545769,0.5040576,0.050519284
1510,0.5542534,0.50380915,0.050444257
1511,0.5539302,0.5035608,0.05036944
1512,0.5536076,0.50331295,0.050294645
1513,0.55328554,0.5030656,0.05021998
1514,0.5529638,0.50281847,0.05014534
1515,0.5526423,0.5025716,0.050070755
1516,0.55232155,0.50232506,0.0499965
1517,0.5520013,0.5020789,0.0499224
1518,0.5516812,0.5018328,0.049848404
1519,0.5513617,0.50158715,0.049774576
1520,0.55104256,0.5013417,0.049700834
1521,0.55072385,0.50109667,0.049627196
1522,0.5504057,0.50085205,0.04955367
1523,0.55008775,0.5006075,0.049480278
1524,0.54977065,0.50036365,0.049407005
1525,0.5494535,0.5001196,0.04933387
1526,0.549137,0.49987608,0.049260896
1527,0.54882103,0.49963292,0.049188115
1528,0.5485053,0.4993899,0.049115397
1529,0.5481901,0.49914733,0.049042784
1530,0.5478754,0.49890512,0.04897027
1531,0.5475608,0.49866286,0.04889797
1532,0.547247,0.4984212,0.04882577
1533,0.5469335,0.4981798,0.04875365
1534,0.54662013,0.4979384,0.048681747
1535,0.5463075,0.49769765,0.048609823
1536,0.5459953,0.49745718,0.048538085
1537,0.545683,0.4972165,0.048466545
1538,0.54537165,0.49697655,0.04839511
1539,0.5450606,0.49673676,0.048323795
1540,0.54474974,0.4964972,0.048252545
1541,0.54443955,0.49625814,0.048181392
1542,0.5441296,0.49601915,0.04811046
1543,0.54382026,0.49578062,0.04803964
1544,0.54351103,0.49554205,0.04796899
1545,0.5432023,0.49530393,0.047898363
1546,0.54289395,0.4950661,0.047827862
1547,0.542586,0.49482858,0.047757447
1548,0.5422785,0.49459133,0.047687188
1549,0.5419714,0.4943543,0.047617104
1550,0.5416646,0.4941174,0.04754721
1551,0.54135823,0.49388084,0.04747739
1552,0.5410522,0.49364457,0.04740764
1553,0.54074657,0.49340865,0.047337934
1554,0.54044133,0.49317294,0.047268365
1555,0.5401365,0.49293754,0.047198966
1556,0.539832,0.4927023,0.047129706
1557,0.53952795,0.4924673,0.04706062
1558,0.5392241,0.49223247,0.04699159
1559,0.5389207,0.4919979,0.046922795
1560,0.5386176,0.49176356,0.046854064
1561,0.53831494,0.49152958,0.046785377
1562,0.53801274,0.49129602,0.046716694
1563,0.5377109,0.49106267,0.04664822
1564,0.5374093,0.4908294,0.04657988
1565,0.53710806,0.49059632,0.046511758
1566,0.5368073,0.4903635,0.04644376
1567,0.53650683,0.4901309,0.046375938
1568,0.5362066,0.48989844,0.046308134
1569,0.53590685,0.48966658,0.04624026
1570,0.53560764,0.48943514,0.046172485
1571,0.5353085,0.48920366,0.046104833
1572,0.5350098,0.48897222,0.04603758
1573,0.53471136,0.48874104,0.04597036
1574,0.53441334,0.4885101,0.045903236
1575,0.53411573,0.48827946,0.045836277
1576,0.5338183,0.48804894,0.04576938
1577,0.53352123,0.4878187,0.04570254
1578,0.53322464,0.48758885,0.04563582
1579,0.5329282,0.4873592,0.045569066
1580,0.5326323,0.48712978,0.04550252
1581,0.53233653,0.48690033,0.045436207
1582,0.53204125,0.48667127,0.045369986
1583,0.5317463,0.4864424,0.045303956
1584,0.53145146,0.4862134,0.04523805
1585,0.531157,0.4859848,0.045172185
1586,0.5308631,0.48575673,0.045106366
1587,0.5305693,0.4855287,0.045040574
1588,0.5302757,0.48530087,0.04497485
1589,0.5299827,0.4850734,0.044909287
1590,0.52968985,0.48484594,0.044843934
1591,0.52939737,0.48461857,0.04477882
1592,0.5291053,0.48439145,0.04471387
1593,0.5288133,0.48416442,0.044648923
1594,0.52852166,0.48393765,0.044584006
1595,0.52823055,0.48371145,0.044519093
1596,0.5279395,0.48348525,0.044454224
1597,0.52764887,0.48325932,0.044389553
1598,0.5273586,0.48303354,0.044325043
1599,0.52706856,0.48280787,0.04426068
1600,0.5267787,0.4825822,0.044196468
1601,0.5264891,0.48235658,0.044132505
1602,0.5262,0.48213148,0.04406853
1603,0.52591115,0.48190653,0.044004582
1604,0.52562255,0.48168188,0.043940663
1605,0.52533406,0.4814572,0.043876857
1606,0.52504605,0.48123294,0.043813124
1607,0.52475816,0.48100865,0.043749537
1608,0.5244707,0.4807846,0.043686114
1609,0.52418363,0.48056075,0.043622874
1610,0.52389646,0.48033667,0.04355981
1611,0.52360976,0.48011288,0.04349685
1612,0.52332336,0.47988942,0.043433927
1613,0.5230374,0.4796665,0.043370903
1614,0.52275133,0.4794434,0.04330792
1615,0.52246577,0.47922066,0.043245114
1616,0.52218044,0.47899786,0.04318259
1617,0.52189523,0.47877502,0.043120217
1618,0.5216106,0.47855267,0.043057956
1619,0.5213259,0.47833017,0.04299575
1620,0.5210417,0.47810814,0.042933565
1621,0.5207575,0.47788608,0.04287142
1622,0.52047354,0.47766426,0.0428093
1623,0.52019006,0.47744265,0.042747412
1624,0.5199066,0.47722086,0.042685688
1625,0.51962364,0.47699952,0.0426241
1626,0.5193407,0.47677815,0.042562574
1627,0.519058,0.4765568,0.04250117
1628,0.5187757,0.47633594,0.04243976
1629,0.51849353,0.47611502,0.042378515
1630,0.51821154,0.47589424,0.042317327
1631,0.5179299,0.4756737,0.04225622
1632,0.51764846,0.47545314,0.042195316
1633,0.517367,0.4752325,0.042134464
1634,0.517086,0.4750124,0.04207366
1635,0.5168052,0.47479212,0.042013045
1636,0.51652473,0.47457227,0.041952502
1637,0.5162443,0.47435218,0.041892078
1638,0.51596427,0.4741325,0.041831784
1639,0.5156844,0.47391298,0.04177147
1640,0.51540464,0.4736933,0.041711304
1641,0.5151251,0.47347394,0.04165114
1642,0.5148459,0.47325468,0.041591216
1643,0.51456684,0.47303545,0.04153135
1644,0.5142879,0.47281632,0.041471604
1645,0.5140092,0.47259727,0.041411936
1646,0.5137306,0.47237813,0.041352436
1647,0.5134525,0.47215948,0.041292995
1648,0.5131742,0.47194067,0.04123351
1649,0.51289624,0.471722,0.041174218
1650,0.51261866,0.47150367,0.041114982
1651,0.51234096,0.47128513,0.041055847
1652,0.51206374,0.4710669,0.04099681
1653,0.51178664,0.4708487,0.040937927
1654,0.5115095,0.4706303,0.04087918
1655,0.51123273,0.47041222,0.040820513
1656,0.5109561,0.4701942,0.040761918
1657,0.5106798,0.4699763,0.040703453
1658,0.51040334,0.46975833,0.04064502
1659,0.5101274,0.46954077,0.04058664
1660,0.5098514,0.46932304,0.04052837
1661,0.5095755,0.46910533,0.040470146
1662,0.5093001,0.468888,0.040412106
1663,0.5090247,0.46867052,0.040354125
1664,0.5087494,0.4684531,0.040296342
1665,0.5084745,0.46823588,0.04023861
1666,0.50819945,0.46801847,0.040181004
1667,0.50792474,0.4678014,0.04012337
1668,0.5076501,0.4675842,0.040065844
1669,0.5073757,0.46736732,0.040008362
1670,0.50710124,0.46715027,0.03995095
1671,0.50682724,0.46693346,0.039893772
1672,0.5065532,0.46671647,0.0398367
1673,0.5062793,0.46649966,0.039779667
1674,0.5060057,0.46628296,0.039722748
1675,0.5057321,0.46606618,0.03966594
1676,0.50545853,0.46584937,0.03960914
1677,0.5051853,0.46563292,0.039552413
1678,0.5049123,0.46541655,0.03949579
1679,0.5046393,0.46520004,0.039439265
1680,0.50436646,0.46498355,0.0393829
1681,0.50409377,0.4647671,0.039326653
1682,0.5038213,0.46455088,0.039270442
1683,0.5035488,0.46433452,0.03921426
1684,0.5032766,0.4641184,0.039158188
1685,0.50300443,0.4639022,0.03910223
1686,0.50273216,0.46368575,0.039046388
1687,0.50246036,0.4634697,0.03899066
1688,0.50218844,0.46325347,0.03893499
1689,0.50191694,0.46303752,0.038879436
1690,0.50164527,0.46282145,0.038823806
1691,0.5013741,0.4626058,0.0387683
1692,0.50110275,0.4623898,0.03871294
1693,0.5008316,0.4621739,0.038657714
1694,0.50056064,0.46195808,0.038602564
1695,0.5002896,0.4617421,0.038547557
1696,0.50001884,0.4615262,0.038492613
1697,0.4997483,0.4613106,0.038437694
1698,0.49947768,0.4610949,0.0383828
1699,0.4992073,0.46087933,0.038327966
1700,0.498937,0.4606637,0.0382733
1701,0.4986667,0.4604479,0.038218807
1702,0.49839672,0.46023232,0.038164407
1703,0.49812666,0.46001658,0.03811006
1704,0.49785694,0.4598012,0.03805575
1705,0.4975871,0.4595856,0.0380015
1706,0.49731764,0.45937037,0.03794727
1707,0.49704808,0.4591549,0.037893172
1708,0.49677846,0.45893925,0.037839193
1709,0.49650922,0.45872387,0.037785355
1710,0.49624023,0.45850858,0.037731636
1711,0.49597117,0.4582932,0.037677966
1712,0.4957023,0.4580779,0.037624374
1713,0.49543354,0.45786273,0.037570804
1714,0.49516493,0.4576477,0.03751721
1715,0.4948963,0.4574325,0.037463803
1716,0.49462777,0.45721728,0.0374105
1717,0.49435943,0.45700213,0.03735731
1718,0.49409133,0.45678705,0.03730429
1719,0.49382326,0.45657197,0.037251294
1720,0.49355516,0.45635688,0.03719827
1721,0.4932873,0.45614195,0.037145365
1722,0.4930196,0.4559271,0.03709251
1723,0.4927519,0.4557122,0.03703971
1724,0.49248445,0.45549744,0.03698701
1725,0.49221706,0.4552825,0.036934562
1726,0.49194977,0.45506755,0.036882203
1727,0.49168256,0.45485276,0.036829825
1728,0.49141553,0.45463806,0.036777444
1729,0.49114874,0.45442367,0.036725074
1730,0.49088192,0.4542091,0.036672834
1731,0.49061537,0.4539946,0.036620762
1732,0.49034876,0.45378,0.03656878
1733,0.49008232,0.45356542,0.036516912
1734,0.48981613,0.45335093,0.036465198
1735,0.48954988,0.45313644,0.036413446
1736,0.4892841,0.45292237,0.036361713
1737,0.48901814,0.45270807,0.03631006
1738,0.4887524,0.4524939,0.03625848
1739,0.48848683,0.45227984,0.03620697
1740,0.48822135,0.45206574,0.036155593
1741,0.48795608,0.45185176,0.036104314
1742,0.48769093,0.45163783,0.0360531
1743,0.4874259,0.45142382,0.03600208
1744,0.487161,0.45120993,0.035951067
1745,0.48689637,0.45099628,0.03590008
1746,0.48663163,0.4507826,0.035849046
1747,0.4863674,0.45056927,0.035798136
1748,0.4861029,0.45035553,0.035747357
1749,0.48583898,0.45014232,0.03569665
1750,0.48557517,0.44992903,0.035646126
1751,0.4853111,0.44971547,0.035595633
1752,0.4850476,0.4495024,0.03554521
1753,0.48478425,0.44928938,0.035494845
1754,0.48452082,0.44907627,0.035444546
1755,0.48425773,0.44886345,0.03539429
1756,0.48399466,0.4486506,0.035344075
1757,0.483732,0.44843802,0.035294
1758,0.48346943,0.4482254,0.035244003
1759,0.483207,0.44801292,0.035194084
1760,0.48294482,0.44780055,0.035144277
1761,0.48268268,0.4475882,0.035094474
1762,0.48242095,0.4473762,0.03504477
1763,0.48215926,0.44716418,0.03499508
1764,0.4818978,0.44695225,0.03494555
1765,0.48163646,0.4467404,0.034896072
1766,0.48137546,0.44652885,0.034846608
1767,0.4811143,0.44631702,0.03479729
1768,0.48085374,0.44610566,0.034748085
1769,0.4805932,0.4458944,0.03469883
1770,0.4803331,0.44568345,0.034649666
1771,0.4800729,0.4454723,0.03460059
1772,0.47981325,0.44526157,0.034551658
1773,0.47955352,0.4450508,0.03450273
1774,0.47929418,0.44484016,0.034454014
1775,0.4790349,0.4446296,0.034405302
1776,0.47877583,0.44441923,0.034356616
1777,0.47851726,0.4442093,0.034307953
1778,0.47825876,0.44399947,0.03425929
1779,0.47800034,0.44378957,0.034210768
1780,0.47774237,0.44358003,0.034162354
1781,0.47748452,0.44337043,0.03411407
1782,0.47722694,0.44316104,0.03406589
1783,0.4769697,0.44295195,0.034017753
1784,0.47671264,0.44274303,0.033969603
1785,0.47645584,0.4425343,0.033921555
1786,0.4761991,0.44232553,0.033873565
1787,0.47594303,0.44211733,0.0338257
1788,0.47568694,0.44190904,0.03377787
1789,0.4754309,0.44170082,0.033730075
1790,0.47517547,0.44149303,0.03368244
1791,0.47492003,0.4412852,0.033634815
1792,0.47466508,0.44107777,0.033587318
1793,0.47441027,0.44087043,0.033539824
1794,0.47415584,0.44066343,0.033492412
1795,0.4739018,0.44045678,0.03344501
1796,0.47364768,0.44024992,0.03339777
1797,0.47339395,0.44004342,0.033350524
1798,0.4731406,0.4398372,0.033303414
1799,0.4728875,0.439631,0.033256494
1800,0.4726346,0.43942505,0.033209566
1801,0.47238222,0.43921956,0.033162635
1802,0.4721298,0.43901402,0.03311577
1803,0.4718779,0.43880895,0.033068966
1804,0.4716262,0.43860394,0.03302227
1805,0.4713747,0.43839902,0.03297566
1806,0.47112364,0.4381945,0.03292912
1807,0.47087294,0.43799025,0.032882668
1808,0.47062245,0.43778613,0.032836333
1809,0.47037217,0.43758217,0.032789994
1810,0.4701223,0.43737856,0.03274375
1811,0.46987265,0.43717512,0.032697517
1812,0.4696233,0.43697187,0.03265141
1813,0.46937442,0.43676913,0.032605294
1814,0.4691256,0.43656632,0.032559287
1815,0.4688774,0.43636397,0.032513425
1816,0.46862936,0.43616176,0.03246762
1817,0.46838155,0.4359596,0.03242193
1818,0.46813408,0.43575776,0.0323763
1819,0.46788698,0.43555632,0.03233068
1820,0.4676402,0.43535507,0.032285124
1821,0.4673937,0.43515408,0.03223962
1822,0.4671476,0.4349534,0.032194197
1823,0.4669017,0.43475282,0.03214886
1824,0.4666562,0.43455258,0.03210361
1825,0.46641096,0.43435246,0.0320585
1826,0.4661661,0.43415263,0.03201346
1827,0.46592152,0.43395305,0.031968474
1828,0.46567732,0.43375382,0.0319235
1829,0.46543342,0.4335548,0.031878617
1830,0.46518987,0.43335614,0.031833753
1831,0.4649467,0.4331577,0.031788997
1832,0.46470383,0.43295953,0.031744298
1833,0.4644612,0.4327615,0.031699724
1834,0.46421897,0.4325637,0.031655278
1835,0.4639771,0.43236616,0.031610917
1836,0.46373552,0.43216893,0.0315666
1837,0.4634941,0.43197182,0.03152228
1838,0.4632532,0.43177515,0.031478044
1839,0.46301275,0.43157893,0.031433836
1840,0.46277243,0.4313827,0.031389736
1841,0.4625325,0.43118677,0.031345733
1842,0.4622929,0.43099105,0.031301852
1843,0.46205366,0.43079558,0.031258076
1844,0.46181494,0.43060052,0.031214403
1845,0.4615763,0.4304056,0.031170722
1846,0.461338,0.43021104,0.031127002
1847,0.4611001,0.43001664,0.031083468
1848,0.4608626,0.42982262,0.031039968
1849,0.46062535,0.4296288,0.030996563
1850,0.4603884,0.42943513,0.030953275
1851,0.4601519,0.4292418,0.030910097
1852,0.45991582,0.4290488,0.030867018
1853,0.45967993,0.42885593,0.030823996
1854,0.45944428,0.4286633,0.030780977
1855,0.45920932,0.4284713,0.03073803
1856,0.4589742,0.42827913,0.030695094
1857,0.4587399,0.42808765,0.030652262
1858,0.45850578,0.42789623,0.03060955
1859,0.45827192,0.42770487,0.030567033
1860,0.45803845,0.42751387,0.030524563
1861,0.4578053,0.4273232,0.030482123
1862,0.45757243,0.42713273,0.03043973
1863,0.45733988,0.42694256,0.030397339
1864,0.45710784,0.42675275,0.030355096
1865,0.45687616,0.4265633,0.030312883
1866,0.4566447,0.42637384,0.030270869
1867,0.45641363,0.42618474,0.030228902
1868,0.4561827,0.42599568,0.03018702
1869,0.45595247,0.42580727,0.030145185
1870,0.45572233,0.42561892,0.030103438
1871,0.45549238,0.42543066,0.030061735
1872,0.45526314,0.425243,0.030020133
1873,0.45503408,0.4250555,0.029978551
1874,0.45480528,0.42486817,0.029937102
1875,0.454577,0.42468128,0.029895734
1876,0.45434874,0.42449433,0.02985442
1877,0.4541211,0.42430782,0.029813264
1878,0.45389375,0.4241216,0.029772164
1879,0.45366654,0.42393544,0.029731074
1880,0.4534398,0.42374974,0.02969007
1881,0.45321357,0.4235643,0.029649232
1882,0.45298734,0.42337897,0.02960836
1883,0.45276177,0.42319417,0.0295676
1884,0.45253634,0.42300943,0.029526917
1885,0.45231137,0.422825,0.029486332
1886,0.45208666,0.42264077,0.029445896
1887,0.45186225,0.4224567,0.029405523
1888,0.45163822,0.42227298,0.029365221
1889,0.4514145,0.42208964,0.029324856
1890,0.451191,0.4219064,0.029284598
1891,0.450968,0.4217235,0.029244483
1892,0.45074528,0.42154086,0.02920443
1893,0.45052284,0.42135832,0.029164523
1894,0.4503008,0.42117614,0.029124694
1895,0.45007908,0.42099413,0.029084941
1896,0.44985765,0.42081243,0.029045224
1897,0.4496366,0.42063102,0.029005589
1898,0.44941568,0.42044973,0.028965933
1899,0.4491953,0.42026886,0.02892644
1900,0.44897518,0.42008808,0.02888711
1901,0.44875538,0.4199076,0.02884776
1902,0.44853604,0.41972753,0.02880852
1903,0.44831687,0.41954747,0.028769407
1904,0.44809803,0.4193678,0.028730256
1905,0.44787964,0.4191883,0.028691372
1906,0.44766146,0.41900903,0.028652428
1907,0.44744366,0.4188301,0.02861355
1908,0.44722608,0.41865134,0.028574755
1909,0.44700885,0.41847277,0.02853607
1910,0.44679198,0.41829458,0.028497389
1911,0.4465755,0.41811657,0.028458932
1912,0.44635922,0.41793874,0.028420458
1913,0.4461434,0.4177613,0.028382068
1914,0.44592765,0.41758382,0.028343821
1915,0.44571236,0.4174067,0.028305661
1916,0.4454974,0.41722992,0.028267475
1917,0.44528276,0.41705334,0.028229436
1918,0.44506842,0.41687694,0.02819147
1919,0.44485444,0.41670093,0.028153522
1920,0.44464082,0.41652516,0.028115684
1921,0.44442746,0.41634953,0.028077932
1922,0.44421422,0.41617402,0.0280402
1923,0.4440015,0.41599882,0.02800267
1924,0.44378904,0.41582388,0.027965158
1925,0.44357687,0.41564915,0.027927713
1926,0.443365,0.41547462,0.027890388
1927,0.44315356,0.41530043,0.027853126
1928,0.44294223,0.41512638,0.02781585
1929,0.44273144,0.41495278,0.027778665
1930,0.4425208,0.41477913,0.02774166
1931,0.44231057,0.4146058,0.027704783
1932,0.44210055,0.41443262,0.027667928
1933,0.44189084,0.4142598,0.02763105
1934,0.44168144,0.41408718,0.02759428
1935,0.4414724,0.4139148,0.027557593
1936,0.44126353,0.41374266,0.027520886
1937,0.44105515,0.41357073,0.027484423
1938,0.44084695,0.4133989,0.027448058
1939,0.4406392,0.4132274,0.027411778
1940,0.44043157,0.41305605,0.02737551
1941,0.4402243,0.41288504,0.027339254
1942,0.44001725,0.41271424,0.027303021
1943,0.43981063,0.41254368,0.027266951
1944,0.4396043,0.41237333,0.027230985
1945,0.4393981,0.41220292,0.027195167
1946,0.4391924,0.41203305,0.027159361
1947,0.4389869,0.41186327,0.02712363
1948,0.43878174,0.41169384,0.027087914
1949,0.43857688,0.41152465,0.027052224
1950,0.4383722,0.4113555,0.027016684
1951,0.43816808,0.4111868,0.026981276
1952,0.43796396,0.41101807,0.02694589
1953,0.43776023,0.41084966,0.026910594
1954,0.43755692,0.41068155,0.026875386
1955,0.43735376,0.41051352,0.02684025
1956,0.43715087,0.4103457,0.026805172
1957,0.43694845,0.4101783,0.026770161
1958,0.4367461,0.41001093,0.026735166
1959,0.43654397,0.40984368,0.02670029
1960,0.43634233,0.40967682,0.026665507
1961,0.43614104,0.4095102,0.026630826
1962,0.43593982,0.4093436,0.026596209
1963,0.43573913,0.40917748,0.02656164
1964,0.43553853,0.40901142,0.026527114
1965,0.4353382,0.40884554,0.026492681
1966,0.43513831,0.40867996,0.026458351
1967,0.43493855,0.4085144,0.026424134
1968,0.43473908,0.4083491,0.02638996
1969,0.43453997,0.40818417,0.02635578
1970,0.4343411,0.4080194,0.026321713
1971,0.43414262,0.4078549,0.026287697
1972,0.43394417,0.40769038,0.026253786
1973,0.43374628,0.4075263,0.026219962
1974,0.4335484,0.4073622,0.026186187
1975,0.43335107,0.40719858,0.026152499
1976,0.43315387,0.407035,0.02611889
1977,0.43295693,0.40687162,0.026085312
1978,0.43276033,0.40670854,0.026051786
1979,0.43256393,0.40654555,0.026018372
1980,0.4323678,0.40638268,0.025985109
1981,0.43217194,0.40622014,0.025951799
1982,0.4319765,0.40605792,0.025918566
1983,0.43178126,0.40589586,0.025885392
1984,0.43158618,0.40573388,0.0258523
1985,0.43139145,0.40557215,0.025819315
1986,0.43119705,0.4054107,0.02578635
1987,0.43100274,0.40524918,0.025753565
1988,0.43080893,0.4050881,0.025720814
1989,0.4306153,0.4049272,0.025688106
1990,0.4304218,0.4047664,0.025655381
1991,0.4302287,0.40460593,0.025622774
1992,0.4300359,0.4044457,0.025590193
1993,0.42984325,0.40428552,0.02555773
1994,0.42965102,0.4041257,0.025525346
1995,0.4294589,0.40396574,0.02549314
1996,0.42926714,0.40380615,0.025460962
1997,0.42907557,0.40364674,0.025428835
1998,0.42888433,0.40348765,0.025396654
1999,0.42869323,0.4033287,0.025364537
2000,0.42850247,0.40316996,0.025332509
2001,0.42831188,0.40301135,0.025300546
2002,0.42812172,0.40285298,0.025268732
2003,0.4279318,0.4026947,0.025237063
2004,0.42774212,0.40253678,0.025205372
2005,0.4275527,0.40237892,0.025173765
2006,0.42736349,0.40222135,0.02514214
2007,0.42717457,0.40206394,0.025110632
2008,0.4269858,0.40190664,0.025079159
2009,0.4267974,0.40174967,0.025047692
2010,0.42660922,0.40159285,0.025016373
2011,0.42642128,0.40143612,0.024985164
2012,0.4262335,0.40127948,0.024954017
2013,0.4260461,0.40112317,0.02492294
2014,0.4258591,0.4009672,0.024891887
2015,0.42567202,0.40081114,0.024860898
2016,0.4254854,0.4006555,0.024829915
2017,0.425299,0.4005,0.02479901
2018,0.42511287,0.4003447,0.02476819
2019,0.42492694,0.40018946,0.024737488
2020,0.42474127,0.40003443,0.02470684
2021,0.42455587,0.3998796,0.02467627
2022,0.42437062,0.39972493,0.02464568
2023,0.42418575,0.39957055,0.02461519
2024,0.42400113,0.3994164,0.024584737
2025,0.42381662,0.3992623,0.024554327
2026,0.42363247,0.39910838,0.024524072
2027,0.4234485,0.39895466,0.024493847
2028,0.42326486,0.39880118,0.024463685
2029,0.42308134,0.3986478,0.02443357
2030,0.42289805,0.3984945,0.024403542
2031,0.4227151,0.3983415,0.02437358
2032,0.4225324,0.3981888,0.024343628
2033,0.42234993,0.39803612,0.024313796
2034,0.4221677,0.39788383,0.024283884
2035,0.42198563,0.3977315,0.024254132
2036,0.4218039,0.39757943,0.02422447
2037,0.42162234,0.39742747,0.024194868
2038,0.42144114,0.39727578,0.024165355
2039,0.42125994,0.3971241,0.024135847
2040,0.42107928,0.3969729,0.024106385
2041,0.42089862,0.39682165,0.024076974
2042,0.42071822,0.39667055,0.024047667
2043,0.42053813,0.39651978,0.024018347
2044,0.42035833,0.3963692,0.023989134
2045,0.42017865,0.3962187,0.02395997
2046,0.41999927,0.39606833,0.02393094
2047,0.41981992,0.395918,0.023901913
2048,0.41964105,0.3957681,0.02387295
2049,0.41946238,0.39561835,0.023844007
2050,0.41928396,0.39546883,0.023815116
2051,0.4191056,0.39531925,0.023786325
2052,0.41892773,0.3951701,0.023757625
2053,0.41874975,0.39502078,0.023728965
2054,0.41857222,0.3948719,0.023700327
2055,0.41839486,0.39472306,0.023671808
2056,0.41821775,0.3945745,0.023643259
2057,0.41804093,0.39442617,0.023614762
2058,0.4178642,0.39427787,0.023586348
2059,0.4176879,0.39412984,0.023558028
2060,0.4175115,0.39398172,0.023529762
2061,0.4173357,0.39383417,0.023501527
2062,0.4171599,0.39368653,0.02347335
2063,0.41698444,0.3935392,0.023445249
2064,0.41680923,0.393392,0.023417227
2065,0.41663405,0.39324477,0.023389267
2066,0.41645914,0.39309788,0.023361256
2067,0.4162846,0.39295125,0.023333322
2068,0.41611025,0.39280477,0.023305459
2069,0.41593587,0.39265826,0.023277622
2070,0.41576198,0.39251202,0.023249967
2071,0.4155882,0.39236587,0.023222331
2072,0.41541475,0.39222,0.023194753
2073,0.41524145,0.3920743,0.02316715
2074,0.41506824,0.3919286,0.023139626
2075,0.41489547,0.3917834,0.02311209
2076,0.41472283,0.39163816,0.023084674
2077,0.41455033,0.39149305,0.023057284
2078,0.4143783,0.3913483,0.023029985
2079,0.41420627,0.39120343,0.023002846
2080,0.41403428,0.3910586,0.022975694
2081,0.4138628,0.39091432,0.02294849
2082,0.4136915,0.39077008,0.022921436
2083,0.4135204,0.39062598,0.022894396
2084,0.41334954,0.3904822,0.022867348
2085,0.4131787,0.39033827,0.02284042
2086,0.41300806,0.39019457,0.022813503
2087,0.4128379,0.39005122,0.02278667
2088,0.41266793,0.38990802,0.022759916
2089,0.412498,0.38976476,0.02273323
2090,0.41232836,0.38962176,0.022706602
2091,0.41215888,0.38947886,0.022680003
2092,0.4119898,0.3893364,0.022653382
2093,0.41182068,0.38919383,0.022626828
2094,0.41165194,0.38905162,0.0226003
2095,0.41148335,0.3889094,0.022573935
2096,0.4113151,0.3887675,0.022547614
2097,0.4111467,0.38862544,0.022521267
2098,0.41097888,0.38848385,0.022495007
2099,0.41081113,0.38834232,0.022468798
2100,0.41064358,0.388201,0.022442568
2101,0.41047615,0.38805974,0.02241642
2102,0.41030893,0.38791856,0.022390347
2103,0.41014206,0.3877777,0.022364378
2104,0.4099754,0.387637,0.022338418
2105,0.40980884,0.38749635,0.022312507
2106,0.40964237,0.38735572,0.02228665
2107,0.40947628,0.3872155,0.022260796
2108,0.4093105,0.38707548,0.022235004
2109,0.40914476,0.38693553,0.02220922
2110,0.4089793,0.38679576,0.02218353
2111,0.40881398,0.38665602,0.02215796
2112,0.4086488,0.3865164,0.022132408
2113,0.40848398,0.38637707,0.022106923
2114,0.40831935,0.3862379,0.022081463
2115,0.40815485,0.38609883,0.022055985
2116,0.40799057,0.3859601,0.022030495
2117,0.40782642,0.38582137,0.022005064
2118,0.40766248,0.38568273,0.02197977
2119,0.4074987,0.3855441,0.021954592
2120,0.40733528,0.38540584,0.021929447
2121,0.40717196,0.38526765,0.021904327
2122,0.40700892,0.38512972,0.021879217
2123,0.406846,0.38499194,0.021854062
2124,0.40668333,0.38485438,0.021828948
2125,0.4065209,0.38471693,0.021803962
2126,0.4063585,0.38457945,0.021779068
2127,0.4061964,0.38444212,0.021754272
2128,0.4060344,0.38430485,0.021729546
2129,0.40587276,0.38416803,0.021704737
2130,0.40571117,0.3840312,0.021679958
2131,0.4055498,0.38389465,0.021655144
2132,0.40538865,0.38375825,0.02163041
2133,0.4052278,0.38362196,0.02160584
2134,0.4050669,0.38348556,0.02158135
2135,0.4049064,0.3833495,0.021556886
2136,0.40474606,0.3832136,0.02153244
2137,0.40458587,0.38307792,0.021507967
2138,0.4044259,0.38294232,0.021483565
2139,0.40426606,0.38280693,0.021459159
2140,0.4041064,0.3826716,0.021434823
2141,0.40394694,0.38253635,0.02141057
2142,0.40378782,0.38240138,0.021386452
2143,0.4036289,0.38226655,0.021362323
2144,0.40346992,0.38213173,0.021338202
2145,0.40331122,0.38199714,0.021314071
2146,0.40315282,0.38186285,0.021289984
2147,0.4029944,0.3817284,0.02126597
2148,0.40283635,0.38159436,0.021241995
2149,0.40267846,0.38146028,0.02121819
2150,0.40252075,0.3813264,0.021194344
2151,0.40236318,0.3811927,0.021170491
2152,0.40220594,0.38105923,0.021146692
2153,0.4020486,0.38092566,0.021122936
2154,0.4018917,0.3807924,0.02109928
2155,0.40173492,0.3806593,0.021075591
2156,0.40157825,0.38052627,0.02105199
2157,0.40142187,0.38039345,0.021028437
2158,0.40126547,0.3802606,0.021004876
2159,0.40110955,0.38012815,0.020981405
2160,0.40095368,0.37999573,0.020957947
